route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000060,OCESN2613F2666423:2023-10-04T00:41:06Z,2613,1,502,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000133,OCESN2613F2666424:2023-10-12T00:48:35Z,2613,1,503,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000054,OCESN2625F2413859:2023-08-29T11:49:37Z,2625,1,504,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000004,OCESN2625F2552929:2023-10-12T00:48:35Z,2625,1,505,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000160,OCESN2647F2573389:2023-10-10T00:42:10Z,2647,1,506,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000060,OCESN2647F2665864:2023-10-04T09:03:30Z,2647,1,507,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000064,OCESN2647F2668436:2023-10-09T00:43:50Z,2647,1,508,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000097,OCESN2650F1623744:2023-10-13T00:46:55Z,2650,0,509,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000161,OCESN2650F2468906:2023-08-29T11:49:37Z,2650,0,510,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000006,OCESN2654F1335326:2023-10-11T00:54:01Z,2654,0,511,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000056,OCESN2654F2180034:2023-08-29T11:49:37Z,2654,0,512,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000053,OCESN2654F2387412:2023-10-11T00:54:01Z,2654,0,513,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000086,OCESN2656F1925186:2023-10-11T00:54:01Z,2656,0,514,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000162,OCESN2656F1980773:2023-10-13T00:46:55Z,2656,0,515,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000163,OCESN2656F2633458:2023-10-12T00:48:35Z,2656,0,516,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000050,OCESN2680F2136827:2023-10-04T00:41:06Z,2680,0,517,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000021,OCESN2680F2348334:2023-10-11T00:54:01Z,2680,0,518,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000105,OCESN2680F2426707:2023-10-13T00:46:55Z,2680,0,519,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000029,OCESN2680F2426708:2023-10-04T09:03:30Z,2680,0,520,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000014,OCESN2680F2543388:2023-10-04T00:41:06Z,2680,0,521,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000064,OCESN2701F2610871:2023-09-23T00:33:29Z,2701,,522,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000133,OCESN2706F1876265:2023-10-13T00:46:55Z,2706,0,523,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000161,OCESN2707F1841915:2023-09-19T00:35:11Z,2707,1,524,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000097,OCESN2707F2586450:2023-10-13T00:46:55Z,2707,1,525,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000089,OCESN2709F809404:2023-08-29T11:49:37Z,2709,1,526,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000164,OCESN2709F2058470:2023-10-11T00:54:01Z,2709,1,527,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000006,OCESN2709F2314414:2023-08-29T11:49:37Z,2709,1,528,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000053,OCESN2709F2550141:2023-10-11T00:54:01Z,2709,1,529,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000066,OCESN2709F2568687:2023-09-23T00:33:29Z,2709,1,530,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000111,OCESN2709F2584834:2023-10-13T00:46:55Z,2709,1,531,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000126,OCESN2712F2465405:2023-10-04T09:03:30Z,2712,0,532,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000165,OCESN2712F2465486:2023-10-13T00:46:55Z,2712,0,533,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000019,OCESN2714F1718173:2023-08-29T11:49:37Z,2714,0,534,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000070,OCESN2714F1942809:2023-10-11T00:54:01Z,2714,0,535,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000006,OCESN2714F2347907:2023-10-11T00:54:01Z,2714,0,536,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000098,OCESN2714F2409068:2023-10-11T00:54:01Z,2714,0,537,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000166,OCESN2714F2438993:2023-10-13T00:46:55Z,2714,0,538,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000048,OCESN2714F2540461:2023-10-11T00:54:01Z,2714,0,539,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000066,OCESN2714F2542734:2023-09-23T00:33:29Z,2714,0,540,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000021,OCESN2715F2314402:2023-08-29T11:49:37Z,2715,1,541,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000060,OCESN2715F2315313:2023-09-07T00:36:44Z,2715,1,542,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000167,OCESN2716F2179595:2023-10-13T00:46:55Z,2716,0,543,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000168,OCESN2716F2400851:2023-10-13T00:46:55Z,2716,0,544,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000169,OCESN2719F1873334:2023-10-13T00:46:55Z,2719,1,545,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000006,OCESN2719F2413807:2023-10-09T00:43:50Z,2719,1,546,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000050,OCESN2720F1336290:2023-08-29T11:49:37Z,2720,0,547,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000021,OCESN2720F2121785:2023-10-11T00:54:01Z,2720,0,548,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000014,OCESN2720F2547011:2023-08-29T11:49:37Z,2720,0,549,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000060,OCESN2721F1966084:2023-08-29T11:49:37Z,2721,1,550,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000021,OCESN2721F2121273:2023-10-10T00:42:10Z,2721,1,551,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000064,OCESN2722F1664200:2023-09-19T00:35:11Z,2722,0,552,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000170,OCESN2722F2257658:2023-10-13T00:46:55Z,2722,0,553,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000021,OCESN2722F2430853:2023-10-11T00:54:01Z,2722,0,554,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000053,OCESN2724F2429347:2023-10-11T00:54:01Z,2724,0,555,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000070,OCESN2726F1718117:2023-10-11T00:54:01Z,2726,0,556,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000006,OCESN2726F2136824:2023-10-11T00:54:01Z,2726,0,557,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000053,OCESN2726F2465615:2023-09-23T00:33:29Z,2726,0,558,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000048,OCESN2726F2550224:2023-10-11T00:54:01Z,2726,0,559,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000019,OCESN2730F2227396:2023-10-03T00:24:35Z,2730,0,560,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000089,OCESN2730F2348588:2023-10-09T00:43:50Z,2730,0,561,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000009,OCESN2730F2436054:2023-10-13T00:46:55Z,2730,0,562,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000171,OCESN2730F2436068:2023-10-11T00:54:01Z,2730,0,563,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000172,OCESN2730F2527544:2023-10-09T00:43:50Z,2730,0,564,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000054,OCESN2733F1663686:2023-10-08T00:44:39Z,2733,1,565,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000053,OCESN2735F1851459:2023-09-16T00:34:29Z,2735,,566,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000056,OCESN2735F1995869:2023-08-29T11:49:37Z,2735,,567,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000006,OCESN2735F2185338:2023-10-09T00:43:50Z,2735,,568,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000021,OCESN2738F2414259:2023-10-11T00:54:01Z,2738,0,569,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000014,OCESN2738F2573410:2023-09-02T00:39:40Z,2738,0,570,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000050,OCESN2738F2573695:2023-09-02T00:39:40Z,2738,0,571,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000053,OCESN2741F1692186:2023-10-11T00:54:01Z,2741,,572,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000068,OCESN2741F2610870:2023-09-28T00:34:41Z,2741,,573,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000018,OCESN2741F2633520:2023-09-28T00:34:41Z,2741,,574,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000021,OCESN2743F2249953:2023-08-29T11:49:37Z,2743,1,575,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000170,OCESN2743F2387654:2023-10-13T00:46:55Z,2743,1,576,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000064,OCESN2743F2573411:2023-09-23T00:33:29Z,2743,1,577,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000006,OCESN2747F2121575:2023-10-10T00:42:10Z,2747,1,578,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000021,OCESN2747F2186555:2023-10-06T00:53:43Z,2747,1,579,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000173,OCESN2747F2348690:2023-10-13T00:46:55Z,2747,1,580,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000054,OCESN2747F2419012:2023-10-04T09:03:30Z,2747,1,581,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000053,OCESN2748F1990145:2023-09-16T00:34:29Z,2748,,582,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000048,OCESN2750F1720415:2023-09-05T00:35:10Z,2750,0,583,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000006,OCESN2750F2240556:2023-10-11T00:54:01Z,2750,0,584,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000070,OCESN2750F2430043:2023-09-05T00:35:10Z,2750,0,585,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000021,OCESN2751F1991773:2023-08-29T11:49:37Z,2751,1,586,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000006,OCESN2751F2327418:2023-08-29T11:49:37Z,2751,1,587,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000132,OCESN2751F2413402:2023-10-13T00:46:55Z,2751,1,588,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000060,OCESN2751F2413403:2023-10-11T00:54:01Z,2751,1,589,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000133,OCESN2752F2549822:2023-10-13T00:46:55Z,2752,0,590,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000021,OCESN2754F2425749:2023-10-11T00:54:01Z,2754,0,591,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000050,OCESN2754F2543415:2023-10-11T00:54:01Z,2754,0,592,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000068,OCESN2754F2573627:2023-09-23T00:33:29Z,2754,0,593,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000014,OCESN2754F2581783:2023-10-11T00:54:01Z,2754,0,594,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000018,OCESN2754F2610836:2023-09-28T00:34:41Z,2754,0,595,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000014,OCESN2756F2293980:2023-10-03T00:24:35Z,2756,0,596,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000021,OCESN2756F2425984:2023-10-11T00:54:01Z,2756,0,597,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000174,OCESN2756F2543418:2023-10-04T09:03:30Z,2756,0,598,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000050,OCESN2756F2543420:2023-10-03T00:24:35Z,2756,0,599,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000175,OCESN2756F2549517:2023-10-04T09:03:30Z,2756,0,600,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000021,OCESN2757F1929731:2023-10-10T00:42:10Z,2757,1,601,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000124,OCESN2757F2239963:2023-10-10T00:42:10Z,2757,1,602,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000176,OCESN2759F1990228:2023-10-13T00:46:55Z,2759,1,603,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000006,OCESN2759F2414057:2023-10-09T00:43:50Z,2759,1,604,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000053,OCESN2760F2387490:2023-10-11T00:54:01Z,2760,0,605,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000006,OCESN2760F2414270:2023-10-11T00:54:01Z,2760,0,606,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000176,OCESN2760F2549829:2023-10-13T00:46:55Z,2760,0,607,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000014,OCESN2762F2239962:2023-08-31T00:35:32Z,2762,0,608,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000177,OCESN2762F2385749:2023-08-31T00:35:32Z,2762,0,609,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000021,OCESN2762F2425908:2023-10-11T00:54:01Z,2762,0,610,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000062,OCESN2762F2611714:2023-09-23T00:33:29Z,2762,0,611,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000064,OCESN2762F2611767:2023-09-23T00:33:29Z,2762,0,612,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000160,OCESN2765F1990148:2023-08-29T11:49:37Z,2765,1,613,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000021,OCESN2765F2121171:2023-10-10T00:42:10Z,2765,1,614,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000060,OCESN2765F2420814:2023-08-29T11:49:37Z,2765,1,615,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000014,OCESN2766F2061239:2023-08-29T11:49:37Z,2766,0,616,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000050,OCESN2766F2547765:2023-08-29T11:49:37Z,2766,0,617,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000064,OCESN2772F2549828:2023-09-23T00:33:29Z,2772,,618,
FR:Line::089E6444-1515-40B0-B8E7-295FB185C9F9:,000006,OCESN2778F2348372:2023-10-11T00:54:01Z,2778,0,619,
FR:Line::089E6444-1515-40B0-B8E7-295FB185C9F9:,000098,OCESN2778F2406002:2023-08-30T00:33:31Z,2778,0,620,
FR:Line::089E6444-1515-40B0-B8E7-295FB185C9F9:,000178,OCESN2778F2467960:2023-10-13T00:46:55Z,2778,0,621,
FR:Line::089E6444-1515-40B0-B8E7-295FB185C9F9:,000056,OCESN2778F2536562:2023-08-29T11:49:37Z,2778,0,622,
FR:Line::089E6444-1515-40B0-B8E7-295FB185C9F9:,000019,OCESN2778F2555149:2023-08-30T00:33:31Z,2778,0,623,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000064,OCESN2783F2574064:2023-09-23T00:33:29Z,2783,,624,
FR:Line::089E6444-1515-40B0-B8E7-295FB185C9F9:,000021,OCESN2785F1347810:2023-10-10T00:42:10Z,2785,1,625,
FR:Line::089E6444-1515-40B0-B8E7-295FB185C9F9:,000179,OCESN2785F2418278:2023-10-13T00:46:55Z,2785,1,626,
FR:Line::089E6444-1515-40B0-B8E7-295FB185C9F9:,000014,OCESN2785F2418279:2023-08-29T11:49:37Z,2785,1,627,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000066,OCESN2801F2387496:2023-09-23T00:33:29Z,2801,1,628,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000107,OCESN2801F2584859:2023-10-13T00:46:55Z,2801,1,629,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000006,OCESN2807F2179795:2023-08-29T11:49:37Z,2807,1,630,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000086,OCESN2807F2185357:2023-08-29T11:49:37Z,2807,1,631,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000083,OCESN2807F2228452:2023-08-29T11:49:37Z,2807,1,632,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000001,OCESN2807F2260696:2023-09-23T00:33:29Z,2807,1,633,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000167,OCESN2807F2375167:2023-08-29T11:49:37Z,2807,1,634,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000005,OCESN2807F2547020:2023-09-23T00:33:29Z,2807,1,635,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000180,OCESN2807F2549837:2023-10-13T00:46:55Z,2807,1,636,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000181,OCESN2815F1565705:2023-09-07T00:36:44Z,2815,1,637,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000006,OCESN2815F2062380:2023-08-29T11:49:37Z,2815,1,638,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000068,OCESN2815F2160546:2023-09-19T00:35:11Z,2815,1,639,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000086,OCESN2815F2229873:2023-10-11T00:54:01Z,2815,1,640,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000029,OCESN2815F2240569:2023-09-07T00:36:44Z,2815,1,641,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000021,OCESN2815F2414072:2023-10-09T00:43:50Z,2815,1,642,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000018,OCESN2815F2495671:2023-09-19T00:35:11Z,2815,1,643,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000182,OCESN2815F2542899:2023-10-13T00:46:55Z,2815,1,644,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000183,OCESN2815F2542900:2023-10-09T00:43:50Z,2815,1,645,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000063,OCESN2815F2584848:2023-10-09T00:43:50Z,2815,1,646,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000083,OCESN2815F2585235:2023-09-07T00:36:44Z,2815,1,647,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000111,OCESN2817F1776901:2023-10-13T00:46:55Z,2817,1,648,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000065,OCESN2817F2179590:2023-10-09T00:43:50Z,2817,1,649,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000183,OCESN2817F2256831:2023-08-29T11:49:37Z,2817,1,650,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000184,OCESN2817F2384455:2023-08-29T11:49:37Z,2817,1,651,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000083,OCESN2817F2384458:2023-08-29T11:49:37Z,2817,1,652,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000063,OCESN2817F2435477:2023-08-29T11:49:37Z,2817,1,653,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000005,OCESN2817F2449471:2023-09-16T00:34:29Z,2817,1,654,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000068,OCESN2817F2548101:2023-09-23T00:33:29Z,2817,1,655,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000001,OCESN2817F2550159:2023-09-16T00:34:29Z,2817,1,656,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000018,OCESN2817F2550547:2023-09-19T00:35:11Z,2817,1,657,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000063,OCESN2833F2370838:2023-10-11T00:54:01Z,2833,1,658,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000065,OCESN2833F2449680:2023-10-11T00:54:01Z,2833,1,659,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000133,OCESN2833F2494818:2023-10-12T00:48:35Z,2833,1,660,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000068,OCESN2833F2495282:2023-09-26T00:38:18Z,2833,1,661,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000018,OCESN2833F2610749:2023-09-23T00:33:29Z,2833,1,662,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000006,OCESN2839F2227943:2023-10-09T00:43:50Z,2839,1,663,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000021,OCESN2839F2414762:2023-10-10T00:42:10Z,2839,1,664,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000185,OCESN2839F2418535:2023-10-13T00:46:55Z,2839,1,665,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000060,OCESN2839F2435066:2023-08-29T11:49:37Z,2839,1,666,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000090,OCESN2839F2449559:2023-09-16T00:34:29Z,2839,1,667,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000186,OCESN2839F2449560:2023-09-16T00:34:29Z,2839,1,668,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000187,OCESN2839F2452218:2023-08-29T11:49:37Z,2839,1,669,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000074,OCESN2839F2549840:2023-08-29T11:49:37Z,2839,1,670,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000065,OCESN2843F1990182:2023-10-08T00:44:39Z,2843,1,671,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000063,OCESN2843F2435227:2023-08-29T11:49:37Z,2843,1,672,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000188,OCESN2854F2373878:2023-10-10T00:42:10Z,2854,0,673,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000189,OCESN2854F2472233:2023-10-13T00:46:55Z,2854,0,674,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000088,OCESN2854F2513194:2023-08-29T11:49:37Z,2854,0,675,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000190,OCESN2854F2532134:2023-08-29T11:49:37Z,2854,0,676,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000089,OCESN2854F2536833:2023-08-29T11:49:37Z,2854,0,677,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000066,OCESN2854F2573026:2023-10-09T00:43:50Z,2854,0,678,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000021,OCESN2860F2193862:2023-10-12T00:48:35Z,2860,0,679,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000063,OCESN2860F2547276:2023-10-11T00:54:01Z,2860,0,680,
FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:,000006,OCESN2860F2698529:2023-10-13T00:46:55Z,2860,0,681,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000021,OCESN2864F2312980:2023-10-11T00:54:01Z,2864,0,682,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000083,OCESN2864F2417976:2023-10-03T00:24:35Z,2864,0,683,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000191,OCESN2864F2418046:2023-10-03T00:24:35Z,2864,0,684,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000060,OCESN2864F2429311:2023-10-03T00:24:35Z,2864,0,685,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000056,OCESN2864F2435107:2023-10-11T00:54:01Z,2864,0,686,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000086,OCESN2864F2472745:2023-10-03T00:24:35Z,2864,0,687,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000090,OCESN2864F2511370:2023-09-26T00:38:18Z,2864,0,688,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000192,OCESN2864F2549847:2023-10-13T00:46:55Z,2864,0,689,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000018,OCESN2864F2549849:2023-09-16T00:34:29Z,2864,0,690,
