service_id,date,exception_type
000227,20231016,1
000227,20231018,1
000227,20231020,1
000227,20231022,1
000227,20231023,1
000227,20231024,1
000227,20231025,1
000227,20231026,1
000227,20231027,1
000227,20231029,1
000227,20231103,1
000228,20231015,1
000228,20231020,1
000228,20231027,1
000228,20231101,1
000228,20231103,1
000228,20231110,1
000229,20231014,1
000229,20231016,1
000229,20231023,1
000229,20231030,1
000229,20231106,1
000229,20231111,1
000230,20231021,1
000230,20231028,1
000230,20231104,1
000231,20231101,1
000231,20231104,1
000231,20231105,1
000231,20231111,1
000231,20231112,1
000232,20231023,1
000232,20231024,1
000232,20231025,1
000232,20231026,1
000232,20231027,1
000232,20231030,1
000232,20231031,1
000232,20231102,1
000232,20231103,1
000232,20231106,1
000232,20231107,1
000232,20231108,1
000232,20231109,1
000232,20231110,1
000233,20231031,1
000233,20231101,1
000233,20231106,1
000233,20231107,1
000233,20231108,1
000233,20231109,1
000234,20231016,1
000234,20231017,1
000234,20231018,1
000234,20231019,1
000234,20231024,1
000234,20231026,1
000234,20231030,1
000235,20231014,1
000235,20231015,1
000235,20231103,1
000235,20231110,1
000235,20231111,1
000235,20231112,1
000236,20231021,1
000236,20231022,1
000236,20231028,1
000236,20231029,1
000236,20231104,1
000236,20231105,1
000237,20231023,1
000237,20231025,1
000238,20231015,1
000238,20231016,1
000238,20231017,1
000238,20231018,1
000238,20231019,1
000238,20231023,1
000238,20231026,1
000238,20231030,1
000238,20231031,1
000238,20231105,1
000238,20231106,1
000238,20231107,1
000238,20231108,1
000238,20231109,1
000238,20231112,1
000239,20231022,1
000239,20231024,1
000239,20231025,1
000239,20231029,1
000239,20231101,1
000239,20231102,1
000239,20231104,1
000240,20231014,1
000240,20231111,1
000241,20231017,1
000241,20231018,1
000241,20231019,1
000241,20231024,1
000241,20231025,1
000241,20231026,1
000241,20231031,1
000241,20231101,1
000241,20231102,1
000242,20231016,1
000242,20231017,1
000242,20231018,1
000242,20231019,1
000242,20231020,1
000242,20231023,1
000242,20231024,1
000242,20231026,1
000243,20231025,1
000243,20231027,1
000244,20231021,1
000244,20231022,1
000245,20231030,1
000245,20231031,1
000245,20231102,1
000246,20231021,1
000246,20231022,1
000246,20231023,1
000246,20231027,1
000246,20231028,1
000246,20231029,1
000246,20231101,1
000246,20231103,1
000247,20231106,1
000247,20231110,1
000247,20231111,1
000247,20231112,1
000248,20231016,1
000248,20231020,1
000249,20231026,1
000249,20231031,1
000250,20231024,1
000250,20231025,1
000250,20231102,1
000251,20231106,1
000251,20231107,1
000251,20231108,1
000251,20231109,1
000251,20231110,1
000251,20231111,1
000251,20231112,1
000252,20231023,1
000252,20231024,1
000252,20231025,1
000252,20231026,1
000252,20231027,1
000252,20231030,1
000253,20231024,1
000253,20231025,1
000253,20231026,1
000253,20231027,1
000253,20231031,1
000253,20231101,1
000253,20231102,1
000253,20231103,1
000254,20231109,1
000254,20231110,1
000254,20231111,1
000255,20231107,1
000255,20231108,1
000256,20231015,1
000256,20231017,1
000256,20231018,1
000256,20231019,1
000256,20231020,1
000256,20231021,1
000256,20231022,1
000256,20231028,1
000256,20231029,1
000256,20231104,1
000256,20231105,1
000257,20231026,1
000257,20231106,1
000257,20231107,1
000257,20231108,1
000257,20231109,1
000257,20231111,1
000257,20231112,1
000258,20231023,1
000258,20231024,1
000258,20231025,1
000258,20231028,1
000258,20231029,1
000258,20231030,1
000258,20231031,1
000258,20231101,1
000258,20231102,1
000258,20231104,1
000258,20231105,1
000259,20231016,1
000259,20231017,1
000259,20231018,1
000259,20231019,1
000259,20231030,1
000259,20231106,1
000259,20231107,1
000259,20231108,1
000259,20231109,1
000260,20231024,1
000260,20231025,1
000260,20231031,1
000260,20231101,1
000260,20231102,1
000261,20231025,1
000261,20231026,1
000261,20231027,1
000261,20231029,1
000261,20231101,1
000261,20231103,1
000261,20231104,1
000261,20231105,1
000261,20231106,1
000261,20231107,1
000261,20231108,1
000261,20231109,1
000261,20231110,1
000261,20231111,1
000261,20231112,1
000262,20231023,1
000262,20231024,1
000262,20231030,1
000262,20231031,1
000262,20231102,1
000263,20231015,1
000263,20231016,1
000263,20231017,1
000263,20231018,1
000263,20231019,1
000263,20231020,1
000263,20231021,1
000263,20231022,1
000264,20231016,1
000264,20231017,1
000264,20231018,1
000264,20231019,1
000264,20231020,1
000264,20231030,1
000264,20231106,1
000264,20231107,1
000264,20231108,1
000264,20231109,1
000264,20231110,1
000265,20231023,1
000265,20231105,1
000266,20231103,1
000266,20231111,1
000266,20231112,1
000267,20231023,1
000267,20231024,1
000267,20231025,1
000267,20231026,1
000267,20231027,1
000267,20231030,1
000267,20231031,1
000267,20231101,1
000267,20231102,1
000267,20231103,1
000267,20231104,1
000267,20231106,1
000267,20231107,1
000267,20231108,1
000267,20231109,1
000267,20231110,1
000267,20231111,1
000268,20231016,1
000268,20231017,1
000268,20231018,1
000268,20231019,1
000268,20231020,1
000268,20231021,1
000269,20231029,1
000269,20231112,1
000270,20231015,1
000270,20231016,1
000270,20231017,1
000270,20231018,1
000270,20231019,1
000271,20231020,1
000271,20231021,1
000271,20231022,1
000272,20231023,1
000272,20231024,1
000272,20231026,1
000272,20231030,1
000272,20231031,1
000272,20231102,1
000272,20231105,1
000272,20231106,1
000272,20231107,1
000272,20231108,1
000272,20231109,1
000272,20231110,1
000272,20231111,1
000272,20231112,1
000273,20231025,1
000273,20231027,1
000273,20231029,1
000273,20231101,1
000273,20231103,1
000273,20231104,1
000274,20231015,1
000274,20231021,1
000275,20231101,1
000275,20231111,1
000275,20231112,1
000276,20231024,1
000276,20231025,1
000276,20231026,1
000276,20231027,1
000276,20231031,1
000276,20231102,1
000276,20231103,1
000276,20231106,1
000276,20231107,1
000276,20231108,1
000276,20231109,1
000276,20231110,1
000277,20231015,1
000277,20231016,1
000277,20231026,1
000277,20231102,1
000277,20231106,1
000277,20231107,1
000277,20231108,1
000277,20231109,1
000277,20231110,1
000277,20231111,1
000277,20231112,1
000278,20231021,1
000278,20231029,1
000279,20231023,1
000279,20231024,1
000279,20231025,1
000279,20231027,1
000279,20231030,1
000279,20231031,1
000279,20231101,1
000279,20231103,1
000280,20231015,1
000280,20231016,1
000280,20231017,1
000280,20231018,1
000280,20231019,1
000280,20231022,1
000280,20231023,1
000280,20231029,1
000280,20231030,1
000280,20231105,1
000280,20231106,1
000280,20231112,1
000281,20231110,1
000281,20231111,1
000282,20231020,1
000282,20231021,1
000282,20231028,1
000282,20231104,1
000283,20231015,1
000283,20231016,1
000283,20231017,1
000283,20231018,1
000283,20231019,1
000283,20231020,1
000283,20231106,1
000284,20231024,1
000284,20231027,1
000284,20231031,1
000284,20231101,1
000284,20231102,1
000284,20231103,1
000285,20231025,1
000285,20231026,1
000286,20231015,1
000286,20231021,1
000286,20231022,1
000287,20231020,1
000287,20231026,1
000287,20231031,1
000287,20231106,1
000287,20231107,1
000287,20231108,1
000287,20231109,1
000287,20231110,1
000287,20231112,1
000288,20231023,1
000288,20231024,1
000288,20231025,1
000288,20231027,1
000288,20231029,1
000288,20231030,1
000288,20231101,1
000288,20231102,1
000288,20231103,1
000288,20231105,1
000289,20231016,1
000289,20231025,1
000289,20231030,1
000289,20231031,1
000289,20231106,1
000289,20231107,1
000289,20231108,1
000290,20231023,1
000290,20231024,1
000290,20231101,1
000291,20231015,1
000291,20231020,1
000291,20231021,1
000292,20231026,1
000292,20231109,1
000292,20231110,1
000293,20231027,1
000293,20231029,1
000293,20231102,1
000293,20231105,1
000294,20231103,1
000294,20231104,1
000295,20231013,1
000295,20231026,1
000295,20231106,1
000295,20231107,1
000295,20231108,1
000295,20231109,1
000295,20231110,1
000296,20231021,1
000296,20231023,1
000296,20231024,1
000296,20231025,1
000296,20231027,1
000296,20231028,1
000296,20231030,1
000296,20231031,1
000296,20231102,1
000296,20231103,1
000296,20231104,1
000297,20231015,1
000297,20231016,1
000297,20231017,1
000297,20231018,1
000297,20231019,1
000297,20231020,1
000297,20231026,1
000297,20231105,1
000297,20231106,1
000297,20231107,1
000297,20231108,1
000297,20231109,1
000297,20231110,1
000297,20231112,1
000298,20231022,1
000298,20231023,1
000298,20231024,1
000298,20231025,1
000298,20231027,1
000298,20231029,1
000298,20231030,1
000298,20231031,1
000298,20231101,1
000298,20231102,1
000298,20231103,1
000299,20231027,1
000299,20231110,1
000300,20231014,1
000300,20231016,1
000300,20231021,1
000301,20231015,1
000301,20231017,1
000301,20231018,1
000301,20231019,1
000302,20231030,1
000302,20231106,1
000302,20231111,1
000302,20231112,1
000303,20231025,1
000303,20231026,1
000303,20231031,1
000303,20231101,1
000303,20231107,1
000303,20231108,1
000303,20231109,1
000304,20231023,1
000304,20231029,1
000304,20231104,1
000304,20231105,1
000305,20231024,1
000305,20231102,1
000306,20231023,1
000306,20231024,1
000306,20231025,1
000306,20231026,1
000306,20231031,1
000306,20231106,1
000306,20231107,1
000306,20231108,1
000306,20231109,1
000306,20231111,1
000307,20231027,1
000307,20231105,1
000307,20231110,1
000307,20231112,1
000308,20231030,1
000308,20231101,1
000308,20231102,1
000308,20231104,1
000309,20231014,1
000309,20231015,1
000309,20231016,1
000309,20231017,1
000309,20231018,1
000309,20231019,1
000310,20231013,1
000310,20231014,1
000310,20231016,1
000310,20231017,1
000310,20231018,1
000310,20231019,1
000310,20231020,1
000311,20231025,1
000311,20231026,1
000311,20231030,1
000311,20231031,1
000311,20231101,1
000311,20231102,1
000311,20231104,1
000311,20231106,1
000311,20231107,1
000311,20231108,1
000311,20231109,1
000311,20231110,1
000311,20231111,1
000312,20231023,1
000312,20231024,1
000312,20231027,1
000312,20231103,1
000313,20231020,1
000313,20231029,1
000314,20231023,1
000314,20231026,1
000314,20231031,1
000314,20231106,1
000314,20231107,1
000314,20231108,1
000314,20231109,1
000314,20231111,1
000315,20231024,1
000315,20231025,1
000315,20231030,1
000315,20231101,1
000315,20231102,1
000315,20231104,1
000316,20231106,1
000316,20231107,1
000316,20231108,1
000316,20231109,1
000317,20231023,1
000317,20231024,1
000317,20231025,1
000317,20231026,1
000317,20231030,1
000317,20231031,1
000317,20231101,1
000318,20231024,1
000318,20231025,1
000318,20231027,1
000318,20231101,1
000318,20231102,1
000319,20231030,1
000319,20231105,1
000319,20231106,1
000319,20231112,1
000320,20231023,1
000320,20231028,1
000320,20231029,1
000320,20231104,1
000321,20231013,1
000321,20231015,1
000321,20231016,1
000321,20231017,1
000321,20231018,1
000321,20231019,1
000321,20231020,1
000322,20231015,1
000322,20231016,1
000322,20231017,1
000322,20231018,1
000322,20231019,1
000322,20231020,1
000323,20231024,1
000323,20231025,1
000324,20231021,1
000324,20231022,1
000324,20231023,1
000325,20231015,1
000325,20231017,1
000325,20231018,1
000325,20231019,1
000325,20231020,1
000325,20231021,1
000325,20231022,1
000325,20231028,1
000325,20231029,1
000325,20231101,1
000325,20231106,1
000325,20231107,1
000325,20231108,1
000325,20231109,1
000325,20231110,1
000326,20231016,1
000326,20231023,1
000326,20231024,1
000326,20231025,1
000326,20231026,1
000326,20231027,1
000326,20231030,1
000326,20231031,1
000326,20231102,1
000327,20231025,1
000327,20231026,1
000327,20231027,1
000327,20231102,1
000328,20231108,1
000328,20231109,1
000328,20231110,1
000329,20231104,1
000329,20231105,1
000329,20231112,1
000330,20231018,1
000330,20231019,1
000330,20231020,1
000331,20231016,1
000331,20231018,1
000331,20231019,1
000331,20231020,1
000331,20231021,1
000331,20231023,1
000331,20231030,1
000331,20231106,1
000332,20231025,1
000332,20231026,1
000332,20231027,1
000332,20231101,1
000332,20231102,1
000333,20231016,1
000333,20231017,1
000333,20231018,1
000333,20231019,1
000333,20231020,1
000333,20231023,1
000333,20231030,1
000333,20231106,1
000334,20231016,1
000334,20231019,1
000334,20231020,1
000334,20231023,1
000334,20231026,1
000334,20231027,1
000334,20231030,1
000334,20231102,1
000334,20231106,1
000335,20231109,1
000335,20231110,1
000336,20231015,1
000336,20231020,1
000336,20231022,1
000336,20231029,1
000336,20231105,1
000337,20231103,1
000337,20231104,1
000337,20231105,1
000338,20231015,1
000338,20231016,1
000338,20231017,1
000338,20231018,1
000338,20231019,1
000338,20231020,1
000338,20231021,1
000338,20231022,1
000338,20231023,1
000338,20231024,1
000338,20231025,1
000338,20231026,1
000338,20231027,1
000338,20231028,1
000338,20231029,1
000339,20231030,1
000339,20231031,1
000339,20231101,1
000339,20231102,1
000339,20231105,1
000339,20231106,1
000339,20231107,1
000339,20231108,1
000339,20231109,1
000339,20231110,1
000340,20231016,1
000340,20231017,1
000340,20231018,1
000340,20231019,1
000340,20231020,1
000340,20231101,1
000340,20231106,1
000340,20231107,1
000340,20231108,1
000340,20231109,1
000340,20231110,1
000341,20231023,1
000341,20231024,1
000341,20231025,1
000341,20231026,1
000341,20231027,1
000341,20231030,1
000341,20231031,1
000341,20231102,1
000342,20231017,1
000342,20231018,1
000342,20231019,1
000342,20231020,1
000342,20231106,1
000342,20231107,1
000342,20231108,1
000342,20231109,1
000342,20231110,1
000343,20231015,1
000343,20231016,1
000343,20231017,1
000343,20231018,1
000343,20231019,1
000343,20231020,1
000343,20231028,1
000343,20231029,1
000343,20231104,1
000343,20231105,1
000343,20231106,1
000343,20231107,1
000343,20231108,1
000343,20231109,1
000343,20231110,1
000344,20231023,1
000344,20231030,1
000344,20231103,1
000345,20231024,1
000345,20231025,1
000345,20231026,1
000345,20231027,1
000345,20231031,1
000345,20231102,1
000346,20231017,1
000346,20231018,1
000346,20231019,1
000346,20231020,1
000346,20231106,1
000346,20231107,1
000346,20231108,1
000346,20231109,1
000346,20231110,1
000346,20231111,1
000347,20231015,1
000347,20231016,1
000347,20231017,1
000347,20231018,1
000347,20231019,1
000347,20231020,1
000347,20231028,1
000347,20231029,1
000347,20231030,1
000347,20231106,1
000348,20231024,1
000348,20231026,1
000348,20231027,1
000348,20231031,1
000348,20231101,1
000348,20231102,1
000349,20231015,1
000349,20231016,1
000349,20231017,1
000349,20231018,1
000349,20231019,1
000349,20231020,1
000349,20231024,1
000349,20231025,1
000349,20231026,1
000349,20231027,1
000349,20231031,1
000349,20231106,1
000350,20231022,1
000350,20231023,1
000350,20231029,1
000350,20231030,1
000350,20231101,1
000350,20231102,1
000350,20231103,1
000350,20231105,1
000351,20231015,1
000351,20231016,1
000351,20231017,1
000351,20231018,1
000351,20231019,1
000351,20231020,1
000351,20231024,1
000351,20231025,1
000351,20231026,1
000351,20231027,1
000351,20231030,1
000351,20231031,1
000351,20231101,1
000351,20231102,1
000351,20231106,1
000352,20231021,1
000352,20231022,1
000352,20231023,1
000352,20231028,1
000352,20231029,1
000352,20231103,1
000352,20231104,1
000352,20231105,1
000353,20231015,1
000353,20231017,1
000353,20231018,1
000353,20231019,1
000353,20231020,1
000353,20231101,1
000353,20231106,1
000353,20231107,1
000353,20231108,1
000353,20231109,1
000353,20231110,1
000353,20231111,1
000354,20231016,1
000354,20231024,1
000354,20231026,1
000354,20231027,1
000354,20231030,1
000354,20231102,1
000355,20231023,1
000355,20231025,1
000355,20231031,1
000355,20231103,1
000356,20231015,1
000356,20231016,1
000356,20231017,1
000356,20231018,1
000356,20231019,1
000356,20231020,1
000356,20231023,1
000356,20231028,1
000356,20231029,1
000356,20231106,1
000356,20231107,1
000356,20231108,1
000356,20231109,1
000356,20231110,1
000356,20231111,1
000357,20231021,1
000357,20231022,1
000357,20231030,1
000357,20231104,1
000357,20231105,1
000358,20231024,1
000358,20231026,1
000358,20231027,1
000358,20231102,1
000359,20231025,1
000359,20231031,1
000360,20231021,1
000360,20231022,1
000360,20231028,1
000360,20231029,1
000360,20231105,1
000361,20231015,1
000361,20231017,1
000361,20231018,1
000361,20231019,1
000361,20231020,1
000361,20231021,1
000361,20231022,1
000361,20231028,1
000361,20231029,1
000361,20231101,1
000361,20231106,1
000361,20231107,1
000361,20231108,1
000361,20231109,1
000361,20231110,1
000361,20231111,1
000362,20231016,1
000362,20231017,1
000362,20231018,1
000362,20231019,1
000362,20231020,1
000362,20231022,1
000362,20231029,1
000362,20231105,1
000362,20231106,1
000363,20231015,1
000363,20231017,1
000363,20231018,1
000363,20231019,1
000363,20231020,1
000363,20231024,1
000363,20231025,1
000363,20231106,1
000363,20231107,1
000363,20231108,1
000363,20231109,1
000363,20231110,1
000364,20231016,1
000364,20231026,1
000364,20231027,1
000364,20231031,1
000365,20231022,1
000365,20231023,1
000365,20231029,1
000365,20231101,1
000365,20231105,1
000366,20231030,1
000366,20231102,1
000367,20231016,1
000367,20231017,1
000367,20231018,1
000367,20231019,1
000367,20231028,1
000367,20231029,1
000367,20231101,1
000367,20231105,1
000367,20231106,1
000367,20231107,1
000367,20231108,1
000367,20231109,1
000368,20231023,1
000368,20231024,1
000368,20231025,1
000368,20231026,1
000368,20231027,1
000368,20231031,1
000368,20231102,1
000369,20231015,1
000369,20231020,1
000369,20231021,1
000369,20231022,1
000369,20231110,1
000370,20231030,1
000370,20231103,1
000371,20231016,1
000371,20231024,1
000371,20231026,1
000371,20231027,1
000371,20231030,1
000371,20231031,1
000372,20231015,1
000372,20231021,1
000372,20231022,1
000372,20231028,1
000372,20231029,1
000372,20231101,1
000373,20231023,1
000373,20231025,1
000373,20231102,1
000374,20231015,1
000374,20231016,1
000374,20231017,1
000374,20231018,1
000374,20231019,1
000374,20231020,1
000374,20231021,1
000374,20231022,1
000374,20231028,1
000374,20231029,1
000374,20231105,1
000375,20231016,1
000375,20231017,1
000375,20231018,1
000375,20231019,1
000375,20231020,1
000375,20231028,1
000375,20231029,1
000375,20231101,1
000375,20231105,1
000375,20231106,1
000375,20231107,1
000375,20231108,1
000375,20231109,1
000376,20231015,1
000376,20231021,1
000376,20231022,1
000376,20231110,1
000377,20231024,1
000377,20231026,1
000377,20231027,1
000377,20231030,1
000377,20231031,1
000377,20231102,1
000378,20231016,1
000378,20231017,1
000378,20231018,1
000378,20231019,1
000378,20231023,1
000378,20231024,1
000378,20231025,1
000378,20231026,1
000378,20231030,1
000378,20231031,1
000378,20231101,1
000378,20231102,1
000379,20231015,1
000379,20231021,1
000379,20231022,1
000379,20231027,1
000379,20231028,1
000379,20231029,1
000379,20231103,1
000379,20231105,1
000380,20231015,1
000380,20231016,1
000380,20231020,1
000380,20231021,1
000380,20231022,1
000380,20231023,1
000380,20231028,1
000380,20231029,1
000380,20231030,1
000380,20231104,1
000380,20231105,1
000380,20231112,1
000381,20231015,1
000381,20231016,1
000381,20231017,1
000381,20231018,1
000381,20231019,1
000381,20231020,1
000381,20231021,1
000381,20231023,1
000381,20231028,1
000381,20231029,1
000381,20231030,1
000381,20231105,1
000381,20231106,1
000381,20231107,1
000381,20231108,1
000381,20231109,1
000381,20231110,1
000382,20231017,1
000382,20231018,1
000382,20231019,1
000382,20231101,1
000382,20231106,1
000382,20231107,1
000382,20231108,1
000382,20231109,1
000383,20231016,1
000383,20231023,1
000383,20231024,1
000383,20231025,1
000383,20231026,1
000383,20231030,1
000383,20231031,1
000383,20231102,1
000384,20231015,1
000384,20231020,1
000384,20231022,1
000384,20231027,1
000384,20231029,1
000384,20231105,1
000385,20231016,1
000385,20231017,1
000385,20231018,1
000385,20231019,1
000385,20231020,1
000385,20231023,1
000385,20231030,1
000385,20231106,1
000385,20231107,1
000385,20231108,1
000385,20231109,1
000385,20231110,1
000386,20231015,1
000386,20231016,1
000386,20231017,1
000386,20231018,1
000386,20231019,1
000386,20231020,1
000386,20231022,1
000386,20231029,1
000386,20231101,1
000386,20231106,1
000386,20231107,1
000386,20231108,1
000386,20231109,1
000386,20231110,1
000387,20231015,1
000387,20231016,1
000387,20231017,1
000387,20231018,1
000387,20231019,1
000387,20231020,1
000387,20231024,1
000387,20231026,1
000387,20231027,1
000388,20231021,1
000388,20231022,1
000388,20231023,1
000388,20231025,1
000388,20231028,1
000388,20231029,1
000389,20231030,1
000389,20231031,1
000389,20231106,1
000389,20231107,1
000389,20231108,1
000389,20231109,1
000389,20231110,1
000390,20231101,1
000390,20231102,1
000391,20231103,1
000391,20231104,1
000391,20231110,1
000392,20231015,1
000392,20231016,1
000392,20231017,1
000392,20231018,1
000392,20231019,1
000392,20231020,1
000392,20231023,1
000392,20231024,1
000392,20231025,1
000392,20231026,1
000392,20231027,1
000393,20231015,1
000393,20231016,1
000393,20231017,1
000393,20231018,1
000393,20231019,1
000393,20231020,1
000393,20231021,1
000393,20231023,1
000393,20231024,1
000393,20231025,1
000393,20231026,1
000393,20231027,1
000393,20231028,1
000394,20231030,1
000394,20231031,1
000394,20231101,1
000394,20231102,1
000394,20231103,1
000394,20231104,1
000394,20231105,1
000394,20231106,1
000394,20231107,1
000394,20231108,1
000394,20231109,1
000394,20231110,1
000395,20231015,1
000395,20231016,1
000395,20231017,1
000395,20231018,1
000395,20231019,1
000395,20231020,1
000395,20231021,1
000395,20231026,1
000395,20231027,1
000395,20231028,1
000396,20231101,1
000396,20231102,1
000396,20231103,1
000396,20231104,1
000397,20231107,1
000397,20231108,1
000397,20231111,1
000398,20231022,1
000398,20231023,1
000398,20231024,1
000398,20231025,1
000398,20231029,1
000398,20231030,1
000398,20231031,1
000398,20231105,1
000398,20231106,1
000398,20231112,1
000399,20231016,1
000399,20231017,1
000399,20231018,1
000399,20231019,1
000399,20231020,1
000399,20231024,1
000399,20231025,1
000399,20231026,1
000399,20231027,1
000399,20231028,1
000399,20231030,1
000399,20231031,1
000399,20231101,1
000399,20231102,1
000399,20231106,1
000400,20231021,1
000400,20231023,1
000400,20231103,1
000400,20231104,1
000401,20231024,1
000401,20231026,1
000401,20231027,1
000401,20231031,1
000401,20231101,1
000402,20231015,1
000402,20231016,1
000402,20231017,1
000402,20231018,1
000402,20231019,1
000402,20231020,1
000402,20231105,1
000402,20231106,1
000402,20231112,1
000403,20231021,1
000403,20231022,1
000403,20231023,1
000403,20231028,1
000403,20231029,1
000403,20231030,1
000403,20231104,1
000404,20231025,1
000404,20231102,1
000404,20231103,1
000405,20231016,1
000405,20231017,1
000405,20231018,1
000405,20231019,1
000405,20231020,1
000405,20231021,1
000405,20231023,1
000405,20231028,1
000405,20231030,1
000405,20231104,1
000405,20231106,1
000405,20231107,1
000405,20231108,1
000405,20231109,1
000405,20231110,1
000405,20231111,1
000406,20231015,1
000406,20231016,1
000406,20231017,1
000406,20231018,1
000406,20231019,1
000406,20231020,1
000406,20231022,1
000406,20231023,1
000406,20231029,1
000406,20231030,1
000406,20231105,1
000406,20231106,1
000406,20231112,1
000407,20231015,1
000407,20231016,1
000407,20231022,1
000407,20231023,1
000407,20231028,1
000407,20231029,1
000407,20231030,1
000407,20231106,1
000407,20231112,1
000408,20231024,1
000408,20231025,1
000408,20231026,1
000408,20231027,1
000408,20231031,1
000408,20231101,1
000408,20231102,1
000408,20231107,1
000408,20231108,1
000408,20231109,1
000408,20231110,1
000408,20231111,1
000409,20231021,1
000409,20231104,1
000409,20231105,1
000410,20231015,1
000410,20231016,1
000410,20231017,1
000410,20231018,1
000410,20231019,1
000410,20231020,1
000410,20231023,1
000410,20231105,1
000410,20231106,1
000410,20231107,1
000410,20231108,1
000410,20231109,1
000410,20231110,1
000410,20231111,1
000410,20231112,1
000411,20231021,1
000411,20231022,1
000411,20231028,1
000411,20231029,1
000411,20231030,1
000411,20231104,1
000412,20231016,1
000412,20231017,1
000412,20231018,1
000412,20231019,1
000412,20231020,1
000412,20231023,1
000412,20231024,1
000412,20231025,1
000412,20231026,1
000412,20231027,1
000412,20231030,1
000412,20231031,1
000412,20231102,1
000412,20231103,1
000412,20231106,1
000413,20231024,1
000413,20231026,1
000413,20231102,1
000414,20231025,1
000414,20231027,1
000414,20231031,1
000415,20231016,1
000415,20231017,1
000415,20231018,1
000415,20231019,1
000415,20231020,1
000415,20231030,1
000415,20231106,1
000416,20231016,1
000416,20231017,1
000416,20231018,1
000416,20231019,1
000416,20231020,1
000416,20231023,1
000416,20231024,1
000416,20231025,1
000416,20231026,1
000416,20231027,1
000416,20231031,1
000416,20231102,1
000416,20231103,1
000416,20231106,1
000417,20231029,1
000417,20231105,1
000417,20231112,1
000418,20231016,1
000418,20231017,1
000418,20231018,1
000418,20231019,1
000418,20231024,1
000418,20231026,1
000418,20231030,1
000418,20231102,1
000418,20231106,1
000419,20231021,1
000419,20231022,1
000419,20231028,1
000419,20231101,1
000420,20231020,1
000420,20231023,1
000420,20231025,1
000420,20231027,1
000420,20231031,1
000421,20231021,1
000421,20231022,1
000421,20231028,1
000421,20231029,1
000421,20231101,1
000421,20231105,1
000421,20231112,1
000422,20231016,1
000422,20231017,1
000422,20231018,1
000422,20231019,1
000422,20231020,1
000422,20231023,1
000422,20231024,1
000422,20231025,1
000422,20231026,1
000422,20231027,1
000422,20231030,1
000422,20231031,1
000422,20231101,1
000422,20231102,1
000422,20231103,1
000422,20231106,1
000423,20231017,1
000423,20231018,1
000424,20231019,1
000424,20231020,1
000424,20231021,1
000424,20231026,1
000424,20231027,1
000424,20231028,1
000424,20231102,1
000424,20231104,1
000425,20231016,1
000425,20231017,1
000425,20231018,1
000425,20231019,1
000425,20231020,1
000425,20231023,1
000425,20231025,1
000425,20231026,1
000425,20231027,1
000425,20231030,1
000425,20231106,1
000425,20231112,1
000426,20231022,1
000426,20231024,1
000426,20231029,1
000426,20231031,1
000426,20231101,1
000426,20231102,1
000426,20231105,1
000427,20231024,1
000427,20231101,1
000427,20231102,1
000428,20231015,1
000428,20231016,1
000428,20231017,1
000428,20231018,1
000428,20231019,1
000428,20231020,1
000428,20231022,1
000428,20231023,1
000428,20231028,1
000428,20231029,1
000428,20231030,1
000428,20231105,1
000428,20231106,1
000429,20231015,1
000429,20231016,1
000429,20231017,1
000429,20231018,1
000429,20231019,1
000429,20231020,1
000429,20231024,1
000429,20231026,1
000429,20231029,1
000429,20231030,1
000429,20231101,1
000429,20231106,1
000429,20231112,1
000430,20231021,1
000430,20231022,1
000430,20231023,1
000430,20231025,1
000430,20231027,1
000430,20231028,1
000430,20231031,1
000430,20231102,1
000430,20231105,1
000431,20231021,1
000431,20231022,1
000431,20231028,1
000431,20231101,1
000431,20231112,1
000432,20231015,1
000432,20231021,1
000432,20231022,1
000432,20231028,1
000432,20231029,1
000432,20231104,1
000432,20231105,1
000432,20231112,1
000433,20231016,1
000433,20231019,1
000433,20231020,1
000434,20231023,1
000434,20231024,1
000434,20231025,1
000434,20231026,1
000434,20231030,1
000434,20231031,1
000434,20231101,1
000434,20231102,1
000435,20231016,1
000435,20231023,1
000435,20231024,1
000435,20231025,1
000435,20231026,1
000435,20231027,1
000435,20231030,1
000435,20231031,1
000435,20231102,1
000435,20231103,1
000435,20231106,1
000435,20231107,1
000435,20231108,1
000435,20231109,1
000435,20231110,1
000436,20231016,1
000436,20231023,1
000436,20231024,1
000436,20231025,1
000436,20231030,1
000436,20231031,1
000436,20231106,1
000436,20231107,1
000436,20231108,1
000437,20231027,1
000437,20231103,1
000437,20231110,1
000438,20231026,1
000438,20231102,1
000438,20231109,1
000439,20231021,1
000439,20231028,1
000439,20231101,1
000440,20231015,1
000440,20231022,1
000440,20231029,1
000440,20231104,1
000440,20231105,1
000440,20231111,1
000440,20231112,1
000441,20231021,1
000441,20231028,1
000441,20231104,1
000441,20231105,1
000441,20231111,1
000442,20231015,1
000442,20231022,1
000442,20231029,1
000442,20231101,1
000442,20231112,1
000443,20231015,1
000443,20231111,1
000443,20231112,1
000444,20231022,1
000444,20231029,1
000444,20231104,1
000444,20231105,1
000445,20231016,1
000445,20231017,1
000445,20231018,1
000445,20231019,1
000445,20231024,1
000445,20231026,1
000445,20231031,1
000445,20231102,1
000445,20231106,1
000445,20231107,1
000445,20231108,1
000445,20231109,1
000446,20231020,1
000446,20231110,1
000447,20231023,1
000447,20231025,1
000447,20231030,1
000448,20231101,1
000448,20231105,1
000449,20231015,1
000449,20231022,1
000449,20231029,1
